id,lang,pecha name,url
I2586F458,fr,Mayum Tsering Wangmo Series,https://github.com/OpenPecha-Data/I2586F458
IDFD8DC50,bo,Mayum Tsering Wangmo Series,https://github.com/OpenPecha-Data/IDFD8DC50
I1FA2FAAD,en,Menlungpa Mikyö Dorje,https://github.com/OpenPecha-Data/I1FA2FAAD
I6489ECE9,bo,Menlungpa Mikyö Dorje,https://github.com/OpenPecha-Data/I6489ECE9
I984999A9,en,Metrul Tendzin Gyatso Series,https://github.com/OpenPecha-Data/I984999A9
I77722755,bo,Metrul Tendzin Gyatso Series,https://github.com/OpenPecha-Data/I77722755
I76963849,en,Milarepa Series,https://github.com/OpenPecha-Data/I76963849
I4F4C4070,it,Milarepa Series,https://github.com/OpenPecha-Data/I4F4C4070
I26482BC8,bo,Milarepa Series,https://github.com/OpenPecha-Data/I26482BC8
ID8050005,en,Minling Chung Rinpoche Series,https://github.com/OpenPecha-Data/ID8050005
I40E94C44,bo,Minling Chung Rinpoche Series,https://github.com/OpenPecha-Data/I40E94C44
ID3F216AF,en,Minling Terchen Gyurme Dorje Series,https://github.com/OpenPecha-Data/ID3F216AF
I4F0057A4,de,Minling Terchen Gyurme Dorje Series,https://github.com/OpenPecha-Data/I4F0057A4
I34BCACE3,es,Minling Terchen Gyurme Dorje Series,https://github.com/OpenPecha-Data/I34BCACE3
I73F37458,fr,Minling Terchen Gyurme Dorje Series,https://github.com/OpenPecha-Data/I73F37458
IFFD4AE45,nl,Minling Terchen Gyurme Dorje Series,https://github.com/OpenPecha-Data/IFFD4AE45
I9D978AE4,bo,Minling Terchen Gyurme Dorje Series,https://github.com/OpenPecha-Data/I9D978AE4
IC21B5E5E,en,Minyak Kunzang Sönam Series,https://github.com/OpenPecha-Data/IC21B5E5E
I2A7767AC,es,Minyak Kunzang Sönam Series,https://github.com/OpenPecha-Data/I2A7767AC
I9A9211B1,fr,Minyak Kunzang Sönam Series,https://github.com/OpenPecha-Data/I9A9211B1
I4633427E,bo,Minyak Kunzang Sönam Series,https://github.com/OpenPecha-Data/I4633427E
I6378A767,en,Mipham Rinpoche Series,https://github.com/OpenPecha-Data/I6378A767
IFF601E58,de,Mipham Rinpoche Series,https://github.com/OpenPecha-Data/IFF601E58
IF843DDD2,es,Mipham Rinpoche Series,https://github.com/OpenPecha-Data/IF843DDD2
IA73DF3F8,fr,Mipham Rinpoche Series,https://github.com/OpenPecha-Data/IA73DF3F8
I45D3C3C3,it,Mipham Rinpoche Series,https://github.com/OpenPecha-Data/I45D3C3C3
IC6EC0AE1,nl,Mipham Rinpoche Series,https://github.com/OpenPecha-Data/IC6EC0AE1
I1DD1C01B,pt,Mipham Rinpoche Series,https://github.com/OpenPecha-Data/I1DD1C01B
I97343FD7,zh,Mipham Rinpoche Series,https://github.com/OpenPecha-Data/I97343FD7
I225B8528,bo,Mipham Rinpoche Series,https://github.com/OpenPecha-Data/I225B8528
I8B1AC036,en,Namkha Drimed Rinpoche Series,https://github.com/OpenPecha-Data/I8B1AC036
I4183AD82,bo,Namkha Drimed Rinpoche Series,https://github.com/OpenPecha-Data/I4183AD82
IE588562D,en,Namkha Tsewang Chokdrup Series,https://github.com/OpenPecha-Data/IE588562D
I06A8DCC4,bo,Namkha Tsewang Chokdrup Series,https://github.com/OpenPecha-Data/I06A8DCC4
I6E3E98E4,en,Ngakchang Shakya Zangpo Series,https://github.com/OpenPecha-Data/I6E3E98E4
I78E801E8,bo,Ngakchang Shakya Zangpo Series,https://github.com/OpenPecha-Data/I78E801E8
IA33E5A39,en,Ngawang Samten Lodrö Series,https://github.com/OpenPecha-Data/IA33E5A39
IF83CAA7F,bo,Ngawang Samten Lodrö Series,https://github.com/OpenPecha-Data/IF83CAA7F
I50C1ED10,en,Ngawang Tendar Series,https://github.com/OpenPecha-Data/I50C1ED10
I421406C1,bo,Ngawang Tendar Series,https://github.com/OpenPecha-Data/I421406C1
I8B9B4CD9,en,Ngawang Tenzin Norbu Series,https://github.com/OpenPecha-Data/I8B9B4CD9
I6B2B703B,bo,Ngawang Tenzin Norbu Series,https://github.com/OpenPecha-Data/I6B2B703B
I31532112,en,Ngorchen Könchok Lhundrup,https://github.com/OpenPecha-Data/I31532112
I13EE6D6D,en,Ngawang Tenzin Norbu Series,https://github.com/OpenPecha-Data/I13EE6D6D
I549742AA,bo,Ngawang Tenzin Norbu Series,https://github.com/OpenPecha-Data/I549742AA
I43909B48,en,Ngorchen Könchok Lhundrup,https://github.com/OpenPecha-Data/I43909B48
ID4486897,bo,Ngorchen Könchok Lhundrup,https://github.com/OpenPecha-Data/ID4486897
IBE828F5E,en,Ngorchen Kunga Zangpo,https://github.com/OpenPecha-Data/IBE828F5E
IF926FCD4,bo,Ngorchen Kunga Zangpo,https://github.com/OpenPecha-Data/IF926FCD4
I9874617E,en,Ngulchu Dharmabhadra Series,https://github.com/OpenPecha-Data/I9874617E
I9704B5EE,bo,Ngulchu Dharmabhadra Series,https://github.com/OpenPecha-Data/I9704B5EE
I40CD9DB1,en,Nubchen Sangye Yeshe,https://github.com/OpenPecha-Data/I40CD9DB1
I7E8E1F4E,bo,Nubchen Sangye Yeshe,https://github.com/OpenPecha-Data/I7E8E1F4E
I64BB5215,en,Nubpa Rigdzin Drak,https://github.com/OpenPecha-Data/I64BB5215
IA9B4001E,bo,Nubpa Rigdzin Drak,https://github.com/OpenPecha-Data/IA9B4001E
I454A754A,en,Nyala Pema Dündul Series,https://github.com/OpenPecha-Data/I454A754A
IC3541501,es,Nyala Pema Dündul Series,https://github.com/OpenPecha-Data/IC3541501
ID61B771D,fr,Nyala Pema Dündul Series,https://github.com/OpenPecha-Data/ID61B771D
I5F429BB9,zh,Nyala Pema Dündul Series,https://github.com/OpenPecha-Data/I5F429BB9
I308A6336,bo,Nyala Pema Dündul Series,https://github.com/OpenPecha-Data/I308A6336
I2A415F64,en,Nyangral Nyima Özer Series,https://github.com/OpenPecha-Data/I2A415F64
I5A645A2A,fr,Nyangral Nyima Özer Series,https://github.com/OpenPecha-Data/I5A645A2A
IC33C19D1,zh,Nyangral Nyima Özer Series,https://github.com/OpenPecha-Data/IC33C19D1
IDDA2691D,bo,Nyangral Nyima Özer Series,https://github.com/OpenPecha-Data/IDDA2691D
I9239CF3A,en,Nyoshul Khenpo Jamyang Dorje,https://github.com/OpenPecha-Data/I9239CF3A
I4AF75499,de,Nyoshul Khenpo Jamyang Dorje,https://github.com/OpenPecha-Data/I4AF75499
I202C866F,es,Nyoshul Khenpo Jamyang Dorje,https://github.com/OpenPecha-Data/I202C866F
I6FE68DDA,fr,Nyoshul Khenpo Jamyang Dorje,https://github.com/OpenPecha-Data/I6FE68DDA
IE0737B77,it,Nyoshul Khenpo Jamyang Dorje,https://github.com/OpenPecha-Data/IE0737B77
I4FE64F90,zh,Nyoshul Khenpo Jamyang Dorje,https://github.com/OpenPecha-Data/I4FE64F90
IC42608CB,bo,Nyoshul Khenpo Jamyang Dorje,https://github.com/OpenPecha-Data/IC42608CB
IADAB5FC3,en,Nyoshul Lungtok Series,https://github.com/OpenPecha-Data/IADAB5FC3
I48B1D4D4,pt,Nyoshul Lungtok Series,https://github.com/OpenPecha-Data/I48B1D4D4
I9AB58C44,bo,Nyoshul Lungtok Series,https://github.com/OpenPecha-Data/I9AB58C44
I57F2C346,en,Orgyen Lingpa Series,https://github.com/OpenPecha-Data/I57F2C346
IF01F7610,bo,Orgyen Lingpa Series,https://github.com/OpenPecha-Data/IF01F7610
I1C10D545,en,Orgyen Tendzin Norbu Series,https://github.com/OpenPecha-Data/I1C10D545
IE03B4308,zh,Orgyen Tendzin Norbu Series,https://github.com/OpenPecha-Data/IE03B4308
I4961426C,bo,Orgyen Tendzin Norbu Series,https://github.com/OpenPecha-Data/I4961426C
I1382F45F,en,Orgyen Tobgyal Rinpoche Series,https://github.com/OpenPecha-Data/I1382F45F
I046AAA80,de,Orgyen Tobgyal Rinpoche Series,https://github.com/OpenPecha-Data/I046AAA80
I32F572DA,es,Orgyen Tobgyal Rinpoche Series,https://github.com/OpenPecha-Data/I32F572DA
I34763F0A,fr,Orgyen Tobgyal Rinpoche Series,https://github.com/OpenPecha-Data/I34763F0A
I5F1AA257,it,Orgyen Tobgyal Rinpoche Series,https://github.com/OpenPecha-Data/I5F1AA257
ICB9BDCD5,nl,Orgyen Tobgyal Rinpoche Series,https://github.com/OpenPecha-Data/ICB9BDCD5
I0116602D,bo,Orgyen Tobgyal Rinpoche Series,https://github.com/OpenPecha-Data/I0116602D
IBA1873EB,en,Pakchok Dorje Series,https://github.com/OpenPecha-Data/IBA1873EB
IE3204D81,bo,Pakchok Dorje Series,https://github.com/OpenPecha-Data/IE3204D81
I31499C93,en,Paksam Wangpo Series,https://github.com/OpenPecha-Data/I31499C93
IF0B3B114,bo,Paksam Wangpo Series,https://github.com/OpenPecha-Data/IF0B3B114
I25BF02DB,en,Palyul Choktrul Series,https://github.com/OpenPecha-Data/I25BF02DB
I855B9C84,bo,Palyul Choktrul Series,https://github.com/OpenPecha-Data/I855B9C84
I3EBE55B1,en,Pari Lobzang Rabsal,https://github.com/OpenPecha-Data/I3EBE55B1
IBF24B499,bo,Pari Lobzang Rabsal,https://github.com/OpenPecha-Data/IBF24B499
I59CD4449,en,Patrul Rinpoche Series,https://github.com/OpenPecha-Data/I59CD4449
I0DB62618,de,Patrul Rinpoche Series,https://github.com/OpenPecha-Data/I0DB62618
I71999441,es,Patrul Rinpoche Series,https://github.com/OpenPecha-Data/I71999441
I65C24255,fr,Patrul Rinpoche Series,https://github.com/OpenPecha-Data/I65C24255
IB1119681,it,Patrul Rinpoche Series,https://github.com/OpenPecha-Data/IB1119681
IFA5B1795,pt,Patrul Rinpoche Series,https://github.com/OpenPecha-Data/IFA5B1795
I40FC91DC,zh,Patrul Rinpoche Series,https://github.com/OpenPecha-Data/I40FC91DC
I65AB8AA9,bo,Patrul Rinpoche Series,https://github.com/OpenPecha-Data/I65AB8AA9
I6F6BDE0A,en,Pawo Lerab Tsal Series,https://github.com/OpenPecha-Data/I6F6BDE0A
IF19D26D2,fr,Pawo Lerab Tsal Series,https://github.com/OpenPecha-Data/IF19D26D2
I645C1453,bo,Pawo Lerab Tsal Series,https://github.com/OpenPecha-Data/I645C1453
I45D7AFE7,en,Pema Karpo Series,https://github.com/OpenPecha-Data/I45D7AFE7
IFF600F99,bo,Pema Karpo Series,https://github.com/OpenPecha-Data/IFF600F99
I70E20776,en,Pema Kunzang Rangdrol,https://github.com/OpenPecha-Data/I70E20776
I14F1D0B0,pt,Pema Kunzang Rangdrol,https://github.com/OpenPecha-Data/I14F1D0B0
I6F23B542,bo,Pema Kunzang Rangdrol,https://github.com/OpenPecha-Data/I6F23B542
I4D9C9663,en,Pema Lingpa Series,https://github.com/OpenPecha-Data/I4D9C9663
I94538B16,de,Pema Lingpa Series,https://github.com/OpenPecha-Data/I94538B16
I18AA8053,es,Pema Lingpa Series,https://github.com/OpenPecha-Data/I18AA8053
I2D0A28F0,fr,Pema Lingpa Series,https://github.com/OpenPecha-Data/I2D0A28F0
I95218E57,it,Pema Lingpa Series,https://github.com/OpenPecha-Data/I95218E57
I0299C4B8,nl,Pema Lingpa Series,https://github.com/OpenPecha-Data/I0299C4B8
I984953FC,zh,Pema Lingpa Series,https://github.com/OpenPecha-Data/I984953FC
I399789F6,bo,Pema Lingpa Series,https://github.com/OpenPecha-Data/I399789F6
I09E81DBE,en,Pema Tekchok Loden Series,https://github.com/OpenPecha-Data/I09E81DBE
I4C30D8BD,bo,Pema Tekchok Loden Series,https://github.com/OpenPecha-Data/I4C30D8BD
IE9EB5E4D,en,Pewar Rinpoche,https://github.com/OpenPecha-Data/IE9EB5E4D
I1764B076,es,Pewar Rinpoche,https://github.com/OpenPecha-Data/I1764B076
I4A6AEE2A,bo,Pewar Rinpoche,https://github.com/OpenPecha-Data/I4A6AEE2A
I16E5A9D6,en,Rago Choktrul Tupten Shedrup Gyatso,https://github.com/OpenPecha-Data/I16E5A9D6
IBAEB6D6F,bo,Rago Choktrul Tupten Shedrup Gyatso,https://github.com/OpenPecha-Data/IBAEB6D6F
I18CFFB8D,en,Rangrik Dorje Series,https://github.com/OpenPecha-Data/I18CFFB8D
I5DCC4156,bo,Rangrik Dorje Series,https://github.com/OpenPecha-Data/I5DCC4156
IBD8BCD75,en,Ratna Lingpa Series,https://github.com/OpenPecha-Data/IBD8BCD75
I75DEE444,de,Ratna Lingpa Series,https://github.com/OpenPecha-Data/I75DEE444
I1424B72D,es,Ratna Lingpa Series,https://github.com/OpenPecha-Data/I1424B72D
IAEB91761,fr,Ratna Lingpa Series,https://github.com/OpenPecha-Data/IAEB91761
ICBD3BA8C,bo,Ratna Lingpa Series,https://github.com/OpenPecha-Data/ICBD3BA8C
I6979B20B,en,Rendawa Series,https://github.com/OpenPecha-Data/I6979B20B
IAA4E1B05,bo,Rendawa Series,https://github.com/OpenPecha-Data/IAA4E1B05
I98B9EA2A,en,Rigdzin Gödem,https://github.com/OpenPecha-Data/I98B9EA2A
I739C2283,de,Rigdzin Gödem,https://github.com/OpenPecha-Data/I739C2283
IB445E860,fr,Rigdzin Gödem,https://github.com/OpenPecha-Data/IB445E860
I77AC6497,pt,Rigdzin Gödem,https://github.com/OpenPecha-Data/I77AC6497
I2DDFC2AF,bo,Rigdzin Gödem,https://github.com/OpenPecha-Data/I2DDFC2AF
I1A4618A2,en,Rigdzin Nyima Drakpa,https://github.com/OpenPecha-Data/I1A4618A2
I3E330997,de,Rigdzin Nyima Drakpa,https://github.com/OpenPecha-Data/I3E330997
IA4353BE9,es,Rigdzin Nyima Drakpa,https://github.com/OpenPecha-Data/IA4353BE9
IA1A6D0D6,fr,Rigdzin Nyima Drakpa,https://github.com/OpenPecha-Data/IA1A6D0D6
I0B809A2B,it,Rigdzin Nyima Drakpa,https://github.com/OpenPecha-Data/I0B809A2B
I9458D4BA,nl,Rigdzin Nyima Drakpa,https://github.com/OpenPecha-Data/I9458D4BA
IE6161F1A,bo,Rigdzin Nyima Drakpa,https://github.com/OpenPecha-Data/IE6161F1A
I1EB4EEE0,en,Rogza Sönam Palge,https://github.com/OpenPecha-Data/I1EB4EEE0
IBEFF795D,bo,Rogza Sönam Palge,https://github.com/OpenPecha-Data/IBEFF795D
IDA9D0095,en,Rongtön Sheja Künrig Series,https://github.com/OpenPecha-Data/IDA9D0095
I609244AA,es,Rongtön Sheja Künrig Series,https://github.com/OpenPecha-Data/I609244AA
I03909CE5,fr,Rongtön Sheja Künrig Series,https://github.com/OpenPecha-Data/I03909CE5
I4FA3A054,pt,Rongtön Sheja Künrig Series,https://github.com/OpenPecha-Data/I4FA3A054
I22562FA1,bo,Rongtön Sheja Künrig Series,https://github.com/OpenPecha-Data/I22562FA1
I339F6C9F,en,Rongzom Chökyi Zangpo,https://github.com/OpenPecha-Data/I339F6C9F
I9549C93D,fr,Rongzom Chökyi Zangpo,https://github.com/OpenPecha-Data/I9549C93D
I79309A5F,bo,Rongzom Chökyi Zangpo,https://github.com/OpenPecha-Data/I79309A5F
I96A27AAA,en,Sachen Kunga Nyingpo,https://github.com/OpenPecha-Data/I96A27AAA
I0090966D,de,Sachen Kunga Nyingpo,https://github.com/OpenPecha-Data/I0090966D
I0CE14611,es,Sachen Kunga Nyingpo,https://github.com/OpenPecha-Data/I0CE14611
I8354FD51,fr,Sachen Kunga Nyingpo,https://github.com/OpenPecha-Data/I8354FD51
I1EE7775C,bo,Sachen Kunga Nyingpo,https://github.com/OpenPecha-Data/I1EE7775C
IF88EAC44,en,Sakya Paṇḍita Series,https://github.com/OpenPecha-Data/IF88EAC44
I3E6F7984,es,Sakya Paṇḍita Series,https://github.com/OpenPecha-Data/I3E6F7984
IACD42A20,fr,Sakya Paṇḍita Series,https://github.com/OpenPecha-Data/IACD42A20
I5205E87E,it,Sakya Paṇḍita Series,https://github.com/OpenPecha-Data/I5205E87E
I0AA127F6,pt,Sakya Paṇḍita Series,https://github.com/OpenPecha-Data/I0AA127F6
I5CAE3B33,bo,Sakya Paṇḍita Series,https://github.com/OpenPecha-Data/I5CAE3B33
IA109F454,en,Sakya Trichen,https://github.com/OpenPecha-Data/IA109F454
I489988B4,de,Sakya Trichen,https://github.com/OpenPecha-Data/I489988B4
I3A0A4A6E,es,Sakya Trichen,https://github.com/OpenPecha-Data/I3A0A4A6E
IECAE81BA,fr,Sakya Trichen,https://github.com/OpenPecha-Data/IECAE81BA
I5E2B78D4,it,Sakya Trichen,https://github.com/OpenPecha-Data/I5E2B78D4
I9F3AA016,nl,Sakya Trichen,https://github.com/OpenPecha-Data/I9F3AA016
I188F564F,bo,Sakya Trichen,https://github.com/OpenPecha-Data/I188F564F
IC2422BC6,en,Samten Lingpa Series,https://github.com/OpenPecha-Data/IC2422BC6
IEB70FEEB,bo,Samten Lingpa Series,https://github.com/OpenPecha-Data/IEB70FEEB
IB1B4CD8F,en,Sera Khandro Series,https://github.com/OpenPecha-Data/IB1B4CD8F
IB05E780E,pt,Sera Khandro Series,https://github.com/OpenPecha-Data/IB05E780E
IAFE2AE44,en,Seventh Dalai Lama Series,https://github.com/OpenPecha-Data/IAFE2AE44
I24328B2C,bo,Seventh Dalai Lama Series,https://github.com/OpenPecha-Data/I24328B2C
IBD077552,en,Shabkar Tsokdruk Rangdrol Series,https://github.com/OpenPecha-Data/IBD077552
I0426719C,de,Shabkar Tsokdruk Rangdrol Series,https://github.com/OpenPecha-Data/I0426719C
IB0DC1D25,es,Shabkar Tsokdruk Rangdrol Series,https://github.com/OpenPecha-Data/IB0DC1D25
I4421FABC,fr,Shabkar Tsokdruk Rangdrol Series,https://github.com/OpenPecha-Data/I4421FABC
I5855260C,pt,Shabkar Tsokdruk Rangdrol Series,https://github.com/OpenPecha-Data/I5855260C
I070D7078,bo,Shabkar Tsokdruk Rangdrol Series,https://github.com/OpenPecha-Data/I070D7078
IFE7FBA6C,en,Shakya Shri Series,https://github.com/OpenPecha-Data/IFE7FBA6C
I85897CB1,zh,Shakya Shri Series,https://github.com/OpenPecha-Data/I85897CB1
I8AEBBED4,bo,Shakya Shri Series,https://github.com/OpenPecha-Data/I8AEBBED4
I94BB1338,en,Shamar Chökyi Wangchuk,https://github.com/OpenPecha-Data/I94BB1338
IFD41F742,pt,Shamar Chökyi Wangchuk,https://github.com/OpenPecha-Data/IFD41F742
IB8673735,bo,Shamar Chökyi Wangchuk,https://github.com/OpenPecha-Data/IB8673735
IB4474BFB,en,Shechen Gyaltsab Gyurme Pema Namgyal,https://github.com/OpenPecha-Data/IB4474BFB
I9A29BF30,de,Shechen Gyaltsab Gyurme Pema Namgyal,https://github.com/OpenPecha-Data/I9A29BF30
I4414401B,fr,Shechen Gyaltsab Gyurme Pema Namgyal,https://github.com/OpenPecha-Data/I4414401B
I71D487BB,it,Shechen Gyaltsab Gyurme Pema Namgyal,https://github.com/OpenPecha-Data/I71D487BB
I048A0627,pt,Shechen Gyaltsab Gyurme Pema Namgyal,https://github.com/OpenPecha-Data/I048A0627
IDBC9FD3F,zh,Shechen Gyaltsab Gyurme Pema Namgyal,https://github.com/OpenPecha-Data/IDBC9FD3F
ID9B9B3B6,bo,Shechen Gyaltsab Gyurme Pema Namgyal,https://github.com/OpenPecha-Data/ID9B9B3B6
I645B85B7,en,Shechen Kongtrul Series,https://github.com/OpenPecha-Data/I645B85B7
IECE42BC2,bo,Shechen Kongtrul Series,https://github.com/OpenPecha-Data/IECE42BC2
I4FDEE64F,en,Shechen Rabjam Rinpoche Series,https://github.com/OpenPecha-Data/I4FDEE64F
IE9088761,de,Shechen Rabjam Rinpoche Series,https://github.com/OpenPecha-Data/IE9088761
I04AB01FE,fr,Shechen Rabjam Rinpoche Series,https://github.com/OpenPecha-Data/I04AB01FE
I4448CE58,it,Shechen Rabjam Rinpoche Series,https://github.com/OpenPecha-Data/I4448CE58
IC25D6CCF,pt,Shechen Rabjam Rinpoche Series,https://github.com/OpenPecha-Data/IC25D6CCF
IC9224D12,bo,Shechen Rabjam Rinpoche Series,https://github.com/OpenPecha-Data/IC9224D12
I69BDD1D8,en,Sherab Özer Series,https://github.com/OpenPecha-Data/I69BDD1D8
ID83D6C34,bo,Sherab Özer Series,https://github.com/OpenPecha-Data/ID83D6C34
I275D7AA0,en,Shikpo Lingpa Series,https://github.com/OpenPecha-Data/I275D7AA0
I91776E91,bo,Shikpo Lingpa Series,https://github.com/OpenPecha-Data/I91776E91
I7F248421,en,Situ Paṇchen Series,https://github.com/OpenPecha-Data/I7F248421
I14B72F1A,zh,Situ Paṇchen Series,https://github.com/OpenPecha-Data/I14B72F1A
I67905B90,bo,Situ Paṇchen Series,https://github.com/OpenPecha-Data/I67905B90
IEC382DA7,en,Situ Pema Nyinjé Wangpo,https://github.com/OpenPecha-Data/IEC382DA7
IFFC435C4,bo,Situ Pema Nyinjé Wangpo,https://github.com/OpenPecha-Data/IFFC435C4
I57E14758,en,Sixteenth Karmapa Series,https://github.com/OpenPecha-Data/I57E14758
IA47F0F0B,bo,Sixteenth Karmapa Series,https://github.com/OpenPecha-Data/IA47F0F0B
I509E4C1A,en,Songtsen Gampo Series,https://github.com/OpenPecha-Data/I509E4C1A
I434489CC,bo,Songtsen Gampo Series,https://github.com/OpenPecha-Data/I434489CC
I0096844C,en,Tamdrin Gönpo Series,https://github.com/OpenPecha-Data/I0096844C
IBD8ADA5A,bo,Tamdrin Gönpo Series,https://github.com/OpenPecha-Data/IBD8ADA5A
I22DA7E71,en,Tāranātha Series,https://github.com/OpenPecha-Data/I22DA7E71
IDE2920E6,bo,Tāranātha Series,https://github.com/OpenPecha-Data/IDE2920E6
I2C4ADE4D,en,Tarthang Tulku,https://github.com/OpenPecha-Data/I2C4ADE4D
I1BF17E71,bo,Tarthang Tulku,https://github.com/OpenPecha-Data/I1BF17E71
I376FDD71,en,Tashi Tobgyal,https://github.com/OpenPecha-Data/I376FDD71
ICE04F094,bo,Tashi Tobgyal,https://github.com/OpenPecha-Data/ICE04F094
I4A6DAAB7,en,Tenth Paṇchen Lama Series,https://github.com/OpenPecha-Data/I4A6DAAB7
I5DAC8DBA,bo,Tenth Paṇchen Lama Series,https://github.com/OpenPecha-Data/I5DAC8DBA
I090F1902,en,Tenth Pawo Rinpoche Series,https://github.com/OpenPecha-Data/I090F1902
I5AF5DD30,bo,Tenth Pawo Rinpoche Series,https://github.com/OpenPecha-Data/I5AF5DD30
IEAADE7FA,en,Tertön Mingyur Dorje Series,https://github.com/OpenPecha-Data/IEAADE7FA
I748E7474,de,Tertön Mingyur Dorje Series,https://github.com/OpenPecha-Data/I748E7474
IC9621A9A,es,Tertön Mingyur Dorje Series,https://github.com/OpenPecha-Data/IC9621A9A
I377CB81A,fr,Tertön Mingyur Dorje Series,https://github.com/OpenPecha-Data/I377CB81A
IB2FBE9CE,it,Tertön Mingyur Dorje Series,https://github.com/OpenPecha-Data/IB2FBE9CE
IA00FAC29,nl,Tertön Mingyur Dorje Series,https://github.com/OpenPecha-Data/IA00FAC29
IAD698CAD,pt,Tertön Mingyur Dorje Series,https://github.com/OpenPecha-Data/IAD698CAD
IA47F7BCF,bo,Tertön Mingyur Dorje Series,https://github.com/OpenPecha-Data/IA47F7BCF
ID0AD6A66,en,Tertön Sogyal Series,https://github.com/OpenPecha-Data/ID0AD6A66
IB4C3EBD7,de,Tertön Sogyal Series,https://github.com/OpenPecha-Data/IB4C3EBD7
ICDCF9466,es,Tertön Sogyal Series,https://github.com/OpenPecha-Data/ICDCF9466
IB7AA78A9,fr,Tertön Sogyal Series,https://github.com/OpenPecha-Data/IB7AA78A9
I1CDEEC5E,it,Tertön Sogyal Series,https://github.com/OpenPecha-Data/I1CDEEC5E
IF924319E,pt,Tertön Sogyal Series,https://github.com/OpenPecha-Data/IF924319E
I43F3A78E,zh,Tertön Sogyal Series,https://github.com/OpenPecha-Data/I43F3A78E
I1E46FBF4,bo,Tertön Sogyal Series,https://github.com/OpenPecha-Data/I1E46FBF4
ICC2456B0,en,Thangtong Gyalpo Series,https://github.com/OpenPecha-Data/ICC2456B0
I95E3359B,de,Thangtong Gyalpo Series,https://github.com/OpenPecha-Data/I95E3359B
IA1215B39,es,Thangtong Gyalpo Series,https://github.com/OpenPecha-Data/IA1215B39
IB29CC5B9,fr,Thangtong Gyalpo Series,https://github.com/OpenPecha-Data/IB29CC5B9
I192865D8,it,Thangtong Gyalpo Series,https://github.com/OpenPecha-Data/I192865D8
IE9C7CFF7,pt,Thangtong Gyalpo Series,https://github.com/OpenPecha-Data/IE9C7CFF7
I49F957FF,bo,Thangtong Gyalpo Series,https://github.com/OpenPecha-Data/I49F957FF
I79D60080,en,Thinley Norbu Rinpoche,https://github.com/OpenPecha-Data/I79D60080
IEE291C52,bo,Thinley Norbu Rinpoche,https://github.com/OpenPecha-Data/IEE291C52
I58BDB040,en,Third Karmapa Series,https://github.com/OpenPecha-Data/I58BDB040
IA1B87B2B,pt,Third Karmapa Series,https://github.com/OpenPecha-Data/IA1B87B2B
I14D5D1E4,bo,Third Karmapa Series,https://github.com/OpenPecha-Data/I14D5D1E4
I344B4925,en,Thirteenth Dalai Lama Series,https://github.com/OpenPecha-Data/I344B4925
I04DA4DA1,fr,Thirteenth Dalai Lama Series,https://github.com/OpenPecha-Data/I04DA4DA1
I98CE9CD6,pt,Thirteenth Dalai Lama Series,https://github.com/OpenPecha-Data/I98CE9CD6
I1F2422D2,bo,Thirteenth Dalai Lama Series,https://github.com/OpenPecha-Data/I1F2422D2
IDC22CD94,en,Thönmi Sambhoṭa Series,https://github.com/OpenPecha-Data/IDC22CD94
I21BC2BE9,bo,Thönmi Sambhoṭa Series,https://github.com/OpenPecha-Data/I21BC2BE9
I44500A04,en,Tra Gelong Tsultrim Dargye,https://github.com/OpenPecha-Data/I44500A04
ID3BD4A64,bo,Tra Gelong Tsultrim Dargye,https://github.com/OpenPecha-Data/ID3BD4A64
I8D9D4180,en,Tri Songdetsen Series,https://github.com/OpenPecha-Data/I8D9D4180
I0BC82000,bo,Tri Songdetsen Series,https://github.com/OpenPecha-Data/I0BC82000
ID18CCE51,en,Trulshik Dongak Lingpa Series,https://github.com/OpenPecha-Data/ID18CCE51
IC88012CD,de,Trulshik Dongak Lingpa Series,https://github.com/OpenPecha-Data/IC88012CD
I6EB5E06D,es,Trulshik Dongak Lingpa Series,https://github.com/OpenPecha-Data/I6EB5E06D
ID4486D86,fr,Trulshik Dongak Lingpa Series,https://github.com/OpenPecha-Data/ID4486D86
I252AC92D,it,Trulshik Dongak Lingpa Series,https://github.com/OpenPecha-Data/I252AC92D
IA469E4A3,nl,Trulshik Dongak Lingpa Series,https://github.com/OpenPecha-Data/IA469E4A3
I7BBBEF3C,bo,Trulshik Dongak Lingpa Series,https://github.com/OpenPecha-Data/I7BBBEF3C
I0C9FC28F,en,Trulshik Rinpoche Series,https://github.com/OpenPecha-Data/I0C9FC28F
I6554420E,de,Trulshik Rinpoche Series,https://github.com/OpenPecha-Data/I6554420E
IEA4233C0,es,Trulshik Rinpoche Series,https://github.com/OpenPecha-Data/IEA4233C0
I5FAD7B31,fr,Trulshik Rinpoche Series,https://github.com/OpenPecha-Data/I5FAD7B31
IE467BB72,it,Trulshik Rinpoche Series,https://github.com/OpenPecha-Data/IE467BB72
IA802C256,nl,Trulshik Rinpoche Series,https://github.com/OpenPecha-Data/IA802C256
I585CBEB3,pt,Trulshik Rinpoche Series,https://github.com/OpenPecha-Data/I585CBEB3
IC2A0233D,zh,Trulshik Rinpoche Series,https://github.com/OpenPecha-Data/IC2A0233D
ICF402925,bo,Trulshik Rinpoche Series,https://github.com/OpenPecha-Data/ICF402925
I9CD8646A,en,Tsangpa Gyare Yeshe Dorje,https://github.com/OpenPecha-Data/I9CD8646A
