Initial Pecha ID,Old ID,Title,Volume,Author,Source ID
[I714B3A11](https://github.com/Openpecha-Data/I714B3A11),[P008222],གསེར་འོད་གཡང་སྐྱབས།,,,bdr:bdr:W3CN2358
[I318F7B44](https://github.com/Openpecha-Data/I318F7B44),[P008223],རིན་ཆེན་གཏེར་མཛོད་མཚུར་ཕུ་པར་མའི་དཀར་ཆག,,,bdr:bdr:W1KG9255
[ID1F79246](https://github.com/Openpecha-Data/ID1F79246),[P008224],ཀློང་ཆེན་སྙིང་ཐིག་གི་སྔོན་འགྲོའི་ཁྲིད་ཡིག ༼ཨ་འཛོམ་པར་མ།༽,,,bdr:bdr:W19668
[I444E4154](https://github.com/Openpecha-Data/I444E4154),[P008225],སྙན་ངག་གི་མིག་ཆུ,,,bdr:bdr:W25263
[IE44109E0](https://github.com/Openpecha-Data/IE44109E0),[P008226],རྩྭ་ཐང་མེ་ཏོག་གི་དྲི་ཞིམ།,,,bdr:bdr:W25199
[I2C8E22BE](https://github.com/Openpecha-Data/I2C8E22BE),[P008227],ཟུར་མཁར་བློ་གྲོས་རྒྱལ་པོའི་གསུང་རྩོམ་གཅེས་བཏུས,,,bdr:bdr:W25097
[I1BA415C4](https://github.com/Openpecha-Data/I1BA415C4),[P008228],ལེགས་པར་བཤད་པ་གཏམ་གྱི་ཚོགས་ཨུཏྤལ་སྔོན་པོའི་དོ་ཤལ་དྲང་སྲོང་དགྱེས་པའི་མགུལ་རྒྱན། ,,,bdr:bdr:W2PD19199
[IE932A6E1](https://github.com/Openpecha-Data/IE932A6E1),[P008229],ཕྱི་རྒྱལ་གྱི་དམངས་ཁྲོད་གཏམ་རྒྱུད་བདམས་སྒྲིག,,,bdr:bdr:W30362
[IF74A10FF](https://github.com/Openpecha-Data/IF74A10FF),[P008230],ཆོས་དང་ཆོས་མ་ཡིན་པ་རྣམ་པར་དབྱེ་བའི་རབ་ཏུ་བྱེད་པ་,,,bdr:bdr:W1CZ885
[I64A17DA5](https://github.com/Openpecha-Data/I64A17DA5),[P008231],སྟོན་པ་སངས་རྒྱས་ཤཱཀྱ་ཐུབ་པའི་རྣམ་ཐར།,,,bdr:bdr:W1KG20956
[IDEE83D81](https://github.com/Openpecha-Data/IDEE83D81),[P008232],འདས་ལོག་དཀར་ཆག་ཐར་པའི་ལམ་སྟོན་གསལ་བའི་སྒྲོན་མེ།,,,bdr:bdr:W00KG03789
[I88A95BB4](https://github.com/Openpecha-Data/I88A95BB4),[P008233],གསོ་རིག་ཟླ་བའི་འོད་སྣང་།,,,bdr:bdr:W8LS20683
[I8F475225](https://github.com/Openpecha-Data/I8F475225),[P008234],ཀུན་མཁྱེན་ངག་གི་དབང་པོའི་རང་རྣམ།,,,bdr:bdr:W30429
[I4337C4F2](https://github.com/Openpecha-Data/I4337C4F2),[P008235],བོད་ལུགས་སྨན་རྩིས་སྐོར་གྱི་དཔྱད་རྩོམ་མེས་པོའི་ཞལ་རྒྱུན,,,bdr:bdr:W1GS88136
[IBC148677](https://github.com/Openpecha-Data/IBC148677),[P008236],ཆོས་རྣམ་ཀུན་བཏུས།,,,bdr:bdr:W1KG2733
[I16B68B30](https://github.com/Openpecha-Data/I16B68B30),[P008237],ཇོ་ནང་ཁྲིད་བརྒྱ་བརྒྱུད་འདེབས།,,,bdr:bdr:W22434
[I7888ABCE](https://github.com/Openpecha-Data/I7888ABCE),[P008238],ར་བོང་དགོན་བཀྲ་ཤིས་ཆོས་འཕེལ་གླིང་གི་གདན་རབས,,,bdr:bdr:W20855
[I9F3D3434](https://github.com/Openpecha-Data/I9F3D3434),[P008239],བྱང་ཆུབ་ལམ་གྱི་རིམ་པའི་ཁྲིད་ཡིག་འཇམ་དཔལ་ཞལ་ལུང་དང་པཎ་ཆེན་བདེ་ལམ,,,bdr:bdr:W27304
[I7CEE3D0D](https://github.com/Openpecha-Data/I7CEE3D0D),[P008240],བསྡུས་གཞུང་ལུང་རིགས་ཉི་མའི་ཟུར་བཀོལ་སོགས་ཉེར་མཁོའི་ཡིག་ཆ་སྐོར་ཞིག,,,bdr:bdr:W20571
[IFF503EF1](https://github.com/Openpecha-Data/IFF503EF1),[P008241],དབུ་མ་ལ་འཇུག་པའི་བཤད་སྦྱར་རྩོད་མེད་ཆེ་བའི་འབྱུང་གནས,,,bdr:bdr:W29197
[I03EF4211](https://github.com/Openpecha-Data/I03EF4211),[P008242],རྒྱལ་ཚབ་རྗེའི་ཚད་མ་རིགས་གཏེར་འགྲེལ་པ།,,,bdr:bdr:W1KG11902
[IBF3BDF96](https://github.com/Openpecha-Data/IBF3BDF96),[P008243],རྨ་ཆུའི་བསམ་གཏན་གྱི་རྩོམ་བཏུས། བོད་ལ་ལྟ་བ།,,,bdr:bdr:W1KG14550
[I8485F9CB](https://github.com/Openpecha-Data/I8485F9CB),[P008244],རྒྱན་འགྲེལ་སྤྱི་དོན་རོལ་མཚོ།（ཀྲུང་གོ་བོད་ཀྱི་ཤེས་རིག་དཔེ་སྐྲུན་ཁང་／）,,,bdr:bdr:W8610
[I9B21A2A4](https://github.com/Openpecha-Data/I9B21A2A4),[P008245],རྩ་ཤེས་ཊཱིཀ་ཆེན་གྱི་བསྡུས་དོན་ལྟ་བ་དྲན་པའི་ཆུ་རྒྱུན།,,,bdr:bdr:W1KG21297
[I5557D505](https://github.com/Openpecha-Data/I5557D505),[P008246],འཕགས་པ་ནོར་ཕྱུགས་སྐྱོང་ཞིང་སྤེལ་བ་ཞེས་བྱ་བའི་གཟུངས་དང་གཙང་མ་ཀླུ་འབུམ་དཀར་པོ།,,,bdr:bdr:W1KG22684
[I58DEACC6](https://github.com/Openpecha-Data/I58DEACC6),[P008247],གཅོད་ཚོགས་,,,bdr:bdr:W1KG3982
[I0151D26D](https://github.com/Openpecha-Data/I0151D26D),[P008248],མན་ངག་ཡིག་ཆུང་སྣ་ཚོགས,,,bdr:bdr:W29105
[I74634A41](https://github.com/Openpecha-Data/I74634A41),[P008249],རྫོགས་ཆེན་དགོན་གྱི་ལོ་རྒྱུས།,,,bdr:bdr:W1KG13823
[I55DF4237](https://github.com/Openpecha-Data/I55DF4237),[P008250],གསུང་ཐོར་བུ། པདྨ་བཛྲ།,,,bdr:bdr:W30037
[I068E8C92](https://github.com/Openpecha-Data/I068E8C92),[P008251],སྡེ་བདུན་རྒྱ་མཚོར་འཇུག་པའི་གྲུ་གཟིངས།,,,bdr:bdr:W1AC229
[I42BE2E6B](https://github.com/Openpecha-Data/I42BE2E6B),[P008252],དགོད་གཏམ་ཐོས་པ་འཛུམ་ཤོར།,,,bdr:bdr:W1AC280
[ICC534A6C](https://github.com/Openpecha-Data/ICC534A6C),[P008253],འོད་གསལ་རྒྱན་གྱི་བཤད་པ།,,,bdr:bdr:W1KG9037
[IAC31FF4F](https://github.com/Openpecha-Data/IAC31FF4F),[P008254],རིག་ལམ་ནོར་བུའི་ཕྲེང་བ།,,,bdr:bdr:W1KG13779
[I8F8F24CF](https://github.com/Openpecha-Data/I8F8F24CF),[P008255],བོད་ཀྱི་རྩོམ་རིག་བྱུང་འཕེལ་གྱི་ལོ་རྒྱུས་དང་ཁྱད་ཆོས་རིག་འཛིན་བྱེ་བའི་རོལ་མཚོ་,,,bdr:bdr:W1KG5343
[I14C63073](https://github.com/Openpecha-Data/I14C63073),[P008256],བཀའ་གདམས་གསར་མའི་དགེ་བཤེས་འགའ་ཞིག་གི་རྣམ་ཐར་དང་གསུང་ཐོར་བུ་བསྒྲིགས་པ,,,bdr:bdr:W00EGS1016950
[IE49DE4E4](https://github.com/Openpecha-Data/IE49DE4E4),[P008257],སྨན་སྦྱོར་ལེགས་བསྒྲིགས་ཡང་གསལ་སྒྲོན་མེ།,,,bdr:bdr:W21921
[I51595C73](https://github.com/Openpecha-Data/I51595C73),[P008258],རྡོ་རྗེ་གཅོད་པ། ༼གསེར་བྲིས།༽,,,bdr:bdr:W3CZ2
[I72E3A741](https://github.com/Openpecha-Data/I72E3A741),[P008259],རྒྱལ་སྲས་ལག་ལེན་གྱི་རྩ་འགྲེལ།,,,bdr:bdr:W3CN525
[I19183F4B](https://github.com/Openpecha-Data/I19183F4B),[P008260],ལེགས་བཤད་རིན་པོ་ཆེའི་གཏེར།,,,bdr:bdr:W1EE28
[I5458A345](https://github.com/Openpecha-Data/I5458A345),[P008261],དག་ཡིག་ཕྱོགས་བསྒྲིགས་མུ་ཏིག་ཚོམ་བུ།,,,bdr:bdr:W25159
[I34AC5F90](https://github.com/Openpecha-Data/I34AC5F90),[P008262],བཟང་སྤྱོད་ཀྱི་འགྲེལ་པ།,,,bdr:bdr:W1KG22349
[I3F9C6666](https://github.com/Openpecha-Data/I3F9C6666),[P008263],འགྲེལ་ཆུང་ཕྱོགས་བསྒྲིགས་སྐལ་བཟང་ཐར་ལམ་སྟོན་པའི་སྒྲོན་མེ།,,,bdr:bdr:W1KG23262
[I81FBBB09](https://github.com/Openpecha-Data/I81FBBB09),[P008264],རྗེ་བློ་གསལ་ཚང་གི་རྣམ་ཐར།,,,bdr:bdr:W8LS17558
[ID766A859](https://github.com/Openpecha-Data/ID766A859),[P008265],དགེ་ལྡན་ཁྲི་ཐོག་རིམ་བྱོན་གྱི་རྣམ་ཐར་ལས། ཁྲི་ཐོག་དྲུག་ཅུ་རེ་བརྒྱད་དང་བདུན་ཅུ་ཐམ་པ་དང་བདུན་ཅུ་དོན་བཞི་བཅས་ཀྱི་རྣམ་ཐར།,,,bdr:bdr:W1KG25246
[I538B3931](https://github.com/Openpecha-Data/I538B3931),[P008266],ཐང་སྟོང་སྙན་བརྒྱུད།,,,bdr:bdr:W23921
[I2B1D1774](https://github.com/Openpecha-Data/I2B1D1774),[P008267],གསོལ་འདེབས་ཞལ་མཐོང་མ་དང་སེར་བ་ལམ་བསྒྱུར།,,,bdr:bdr:W8LS17181
[I4464929A](https://github.com/Openpecha-Data/I4464929A),[P008268],དམ་ཚིག་དང་སྡོམ་པའི་རྣམ་བཞག་འདོད་འཇོ་དབང་རྒྱལ།,,,bdr:bdr:W3MS94
[IC92DEBF0](https://github.com/Openpecha-Data/IC92DEBF0),[P008269],གསུང་ཐོར་བུ། འཇམ་དབྱངས་ཆོས་ཀྱི་བློ་གྲོས། ༼རྒྱ་གར་བིརའི་པར་མ།༽,,,bdr:bdr:W21814
[I606EBA1E](https://github.com/Openpecha-Data/I606EBA1E),[P008270],དབྱར་གནས་འདོན་ཆ་དང་སྨོན་ལམ་སྐོར་སྣ་ཚོགས།,,,bdr:bdr:W2PD20781
[I2AADFD54](https://github.com/Openpecha-Data/I2AADFD54),[P008271],སུམ་རྟགས་ཀྱི་ས་བཅད་དང་རྩ་བ་ཕྱོགས་གཅིག་ཏུ་སྤེལ་བ་འོད་དཀར་སྣང་བ།,,,bdr:bdr:W22310
[I1449176B](https://github.com/Openpecha-Data/I1449176B),[P008272],དབུ་མའི་ལྟ་མགུར་ཡང་དག་ལྟ་བའི་འོད་འབྱིན,,,bdr:bdr:W00KG01653
[ICB991368](https://github.com/Openpecha-Data/ICB991368),[P008273],ཡང་དག་ལམ་གྱི་འཇུག་སྒོ་བློ་གསར་ཡིད་ཀྱི་དགའ་སྟོན། ༼དེབ་བཞི་པ།༽,,,bdr:bdr:W3CN4642
[I55BDD040](https://github.com/Openpecha-Data/I55BDD040),[P008274],དགའ་ལྡན་ཤར་རྩེའི་ཆོས་འབྱུང,,,bdr:bdr:W11575
[I4D741AF4](https://github.com/Openpecha-Data/I4D741AF4),[P008275],ཕོ་བྲང་པོ་ཏ་ལའི་ལོ་རྒྱུས་ཕྱོགས་བསྒྲིགས,,,bdr:bdr:W21615
[IC4937494](https://github.com/Openpecha-Data/IC4937494),[P008276],སྤུ་རྒྱལ་དུས་ཀྱི་བང་སོའི་ཞིབ་འཇུག་ལས་འཕྲོས་པའི་གཏམ།,,,bdr:bdr:W3PD358
[I83C0C787](https://github.com/Openpecha-Data/I83C0C787),[P009073],ནི་གུ་མའི་སྙན་བརྒྱུད་ཀྱི་གནད་ཡིག་སྙིང་པོ་ཀུན་འདུས་སོགས།,,,bdr:bdr:W1KG12338
[I84728EE5](https://github.com/Openpecha-Data/I84728EE5),[P009074],ཉིན་གཅིག་གི་ཆོ་འཕྲུལ།,,,bdr:bdr:W1AC274
[IC4330008](https://github.com/Openpecha-Data/IC4330008),[P009075],གུ་རུའི་མཛད་རྣམ་མ་འོངས་བསྟན་སོགས་ཀྱི་དཀར་ཆག་གསལ་བའི་མེ་ལོང,,,bdr:bdr:W28800
[I86747D72](https://github.com/Openpecha-Data/I86747D72),[P009076],མཐོ་སྒང་གི་རྣམ་ཤེས,,,bdr:bdr:W28925
[IEDF582A2](https://github.com/Openpecha-Data/IEDF582A2),[P009077],ཨ་སྟུདཡ་ཨོན་ཐེ་རཏནགོཏྲབི༹བྷག ༼ཨུཏཏརཏནཏྲ༽,,,bdr:bdr:W1KG1582
[I6C0A51FC](https://github.com/Openpecha-Data/I6C0A51FC),[P009078],གསོ་བྱ་ལུས་ཀྱི་རྣམ་བཤད,,,bdr:bdr:W21658
[IECA6A4DC](https://github.com/Openpecha-Data/IECA6A4DC),[P009079],དགྲ་ལྷ་ཟླ་བ་བཟང་པོའི་ཆེད་རྩོམ་ཕྱོགས་བསྒྲིགས།,,,bdr:bdr:W8LS20374
[I707082C4](https://github.com/Openpecha-Data/I707082C4),[P009080],བསྡུས་སྦྱོར་གྱི་གཞུང་,,,bdr:bdr:W1CZ1012
[I32AA47AE](https://github.com/Openpecha-Data/I32AA47AE),[P009081],བརྟག་པ་གཉིས་པའི་འགྲེལ་པ་རིན་ཆེན་རྒྱན་འདྲ,,,bdr:bdr:W19472
[I3659B14B](https://github.com/Openpecha-Data/I3659B14B),[P009082],སྔགས་ཆས་ཀྱི་རྣམ་བཤད། ,,,bdr:bdr:W1AC360
[I4F3C3277](https://github.com/Openpecha-Data/I4F3C3277),[P009083],བདེ་གཤེགས་བདུན་གྱི་མཆོད་པའི་ཆོག་བསྒྲིགས་ཡིད་བཞིན་དབང་རྒྱལ། ༼སོག་ཡིག༽,,,bdr:bdr:W1EE69
[I995599D2](https://github.com/Openpecha-Data/I995599D2),[P009084],གསུང་འབུམ། བློ་བཟང་ཚུལ་ཁྲིམས,,,bdr:bdr:W23726
[I212810AD](https://github.com/Openpecha-Data/I212810AD),[P009085],སུམ་ཅུ་པའི་སྙིང་པོ་ལེགས་བཤད་ལྗོན་དབང,,,bdr:bdr:W22009
[I81860A11](https://github.com/Openpecha-Data/I81860A11),[P009086],རྟ་མགྲིན་གསང་སྒྲུབ་ཀྱི་སྒྲུབ་ཐབས་རྒྱས་པ།,,,bdr:bdr:W8LS18127
[IB5F5F5AE](https://github.com/Openpecha-Data/IB5F5F5AE),[P009087],བརྒྱད་ཟིལ་རྫོང་གི་ལོ་རྒྱུས།,,,bdr:bdr:W1PD90010
[I7E5D4D8D](https://github.com/Openpecha-Data/I7E5D4D8D),[P009088],བསྟན་རྒྱས་སྨོན་ལམ་རྡོ་རྗེའི་སྒྲ་དབྱངས,,,bdr:bdr:W29635
[I2AA47228](https://github.com/Openpecha-Data/I2AA47228),[P009089],མདོ་སྡེ་སྐལ་བཟང་དང་བརྒྱད་སྟོང་གཟུངས་བསྡུས་བཅས་སྣར་ཐང་པར་མ།,,,bdr:bdr:W3CN3119
[I3AB44B19](https://github.com/Openpecha-Data/I3AB44B19),[P009090],ས་སྐྱའི་ཆོ་ག་ཁག་གཅིག་ཕྱོགས་བསྒྲིགས།,,,bdr:bdr:W1KG17601
[IAE9E5E5D](https://github.com/Openpecha-Data/IAE9E5E5D),[P009091],བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་ལ་འཇུག་པ་ཞེས་བྱ་བའི་མཆན་འགྲེལ་,,,bdr:bdr:W1KG3711
[I545CA2AE](https://github.com/Openpecha-Data/I545CA2AE),[P009092],རོགས་འཐེན,,,bdr:bdr:W2DB25436
[I4A25280F](https://github.com/Openpecha-Data/I4A25280F),[P009093],རི་བོ་རྩེ་ལྔའི་གནས་ཡིག་,,,bdr:bdr:W2CZ6238
[I38E6E644](https://github.com/Openpecha-Data/I38E6E644),[P009094],ནང་བསྟན་ཤེས་རིག་གི་མདུན་ལམ་གླེང་བའི་འབོལ་རྩོམ,,,bdr:bdr:W1KG4273
[ID01C57E9](https://github.com/Openpecha-Data/ID01C57E9),[P009095],ངག་དབང་བསྟན་འཛིན་ནོར་བུའི་རྣམ་ཐར་འཆི་མེད་བདུད་རྩིའི་རོལ་མཚོ།,,,bdr:bdr:W2CZ7872
[IB1669B04](https://github.com/Openpecha-Data/IB1669B04),[P009096],བསྟན་པ་སྤྱི་འགྲེལ་གྱི་འགྲེལ་པ།,,,bdr:bdr:W1KG9035
[I44444D32](https://github.com/Openpecha-Data/I44444D32),[P009097],ཤུག་གསེབ་རྗེ་བཙུན་མའི་གསུང་རྣམ་སོགས།,,,bdr:bdr:W3CN8057
[I1339E36D](https://github.com/Openpecha-Data/I1339E36D),[P009098],དུས་རབས་ཉེར་གཅིག་པའི་སྙིང་གཏམ།,,,bdr:bdr:W21864
[ICB1B073A](https://github.com/Openpecha-Data/ICB1B073A),[P009099],ཤེར་ཕྱིན་མངོན་རྟོགས་རྒྱན་གྱི་བསྟན་བཅོས་རྒྱས་འགྲེལ།,,,bdr:bdr:W1KG22061
[I3835A5C2](https://github.com/Openpecha-Data/I3835A5C2),[P009100],ཇོ་རུའི་རྣམ་ཐར།,,,bdr:bdr:W1KG17281
[I4007BEBA](https://github.com/Openpecha-Data/I4007BEBA),[P009101],ཤཱཀྱ་མཆོག་ལྡན་གྱི་རྣམ་ཐར་ཞིབ་མོ་རྣམ་འབྱེད་,,,bdr:bdr:W25586
[ID81132DA](https://github.com/Openpecha-Data/ID81132DA),[P009102],སུམ་རྟགས་གཉིས་ཀྱི་ཚིག་དོན་མདོར་བསྡུས།,,,bdr:bdr:W22008
[IE5854949](https://github.com/Openpecha-Data/IE5854949),[P009103],རྡོར་དབྱིངས་དཀྱིལ་འཁོར་གྱི་དཀའ་འགྲེལ་མདོར་བསྡུས,,,bdr:bdr:W1CZ1085
[I37AD7BA0](https://github.com/Openpecha-Data/I37AD7BA0),[P009104],པོད་ཆེན་དྲུག་གི་རྩ་བ་ཁག,,,bdr:bdr:W1KG17199
[ID3F4ED61](https://github.com/Openpecha-Data/ID3F4ED61),[P009105],དབུ་མ་ཤར་གསུམ་གྱི་སྟོང་ཐུན་ཕྱྭ་པས་མཛད་པ།,,,bdr:bdr:W1KG16736
[ID6A49BD9](https://github.com/Openpecha-Data/ID6A49BD9),[P009106],སྨྲ་བ་ངན་པ་རྣམ་པར་འཐག་པ་མི་ཤིགས་རྡོ་རྗེའི་ཐོག་མདའ,,,bdr:bdr:W00KG01658
[IE79C9AE3](https://github.com/Openpecha-Data/IE79C9AE3),[P009107],གེ་སར,,,bdr:bdr:W26078
[I98499F08](https://github.com/Openpecha-Data/I98499F08),[P009108],དབུ་མ་ལ་འཇུག་པ་རྩ་བ་དང་འགྲེལ་པ།,,,bdr:bdr:W20401
[IDCFE248F](https://github.com/Openpecha-Data/IDCFE248F),[P009109],གསང་སྔགས་ནང་གི་ལམ་རིམ་རྒྱ་ཆེར་འགྲེལ་པ་སངས་རྒྱས་གཉིས་པའི་དགོངས་རྒྱན,,,bdr:bdr:W30187
[IFC85B8D9](https://github.com/Openpecha-Data/IFC85B8D9),[P009110],པེནཐོཨུསེ་ཨོཕ༹་ཐེ་གོདས,,,bdr:bdr:W1KG2740
[I3FAAF896](https://github.com/Openpecha-Data/I3FAAF896),[P009111],ཁོར་ཡུག་སྲུང་སྐྱོབ་གི་རྒྱུན་ཤེས།,,,bdr:bdr:W8LS20302
[I5591DF83](https://github.com/Openpecha-Data/I5591DF83),[P009112],དྲང་ངེས་ལེགས་བཤད་སྙིང་པོའི་དཀའ་འགྲེལ་རིན་ཆེན་སྒྲོན་མེ།,,,bdr:bdr:W1KG12207
[I6CD1FFEC](https://github.com/Openpecha-Data/I6CD1FFEC),[P009113],ཀྲུང་གོའི་གུང་ཁྲན་ཏང་གི་སྐབས་བཅོ་བརྒྱད་པའི་ཀྲུང་དབྱང་ཨུ་ཡོན་ལྷན་ཁང་གི་ཚང་འཛོམས་གྲོས་ཚོགས་ཐེངས་བཞི་པའི་ཡིག་ཆ་ཕྱོགས་བསྒྲིགས།,,,bdr:bdr:W8LS18901
[I753CFD89](https://github.com/Openpecha-Data/I753CFD89),[P009114],གསུང་འབུམ། ཐུབ་བསྟན་ཡར་འཕེལ་དབང་པོ།,,,bdr:bdr:W22177
[I0FFB36FA](https://github.com/Openpecha-Data/I0FFB36FA),[P009115],སློབ་འབྲིང་སློབ་མའི་ལྷུག་རྩོམ་ལེགས་བཏུས། ,,,bdr:bdr:W1AC456
[I1979E4A9](https://github.com/Openpecha-Data/I1979E4A9),[P009116],ཚེ་སྲོག་གི་འབུལ་སྐྱེས་༔ ༡༩༥༠་ལོར་དཔའ་བོའི་སྔོན་མངགས་བརྒྱ་ཤོག་ཤིན་ཅང་ནས་བོད་དུ་དཔུང་སྐྱོད་བྱས་ཚུལ་བཀོད་པ།,,,bdr:bdr:W22061
[I2F315C33](https://github.com/Openpecha-Data/I2F315C33),[P009117],གནས་མཆོག་བོན་རི་ཆེན་མོའི་དཀར་ཆག་རབ་གསལ་ཉི་མ་གཞོན་ནུའི་འོད།,,,bdr:bdr:W3CN8170
[IE414CDDB](https://github.com/Openpecha-Data/IE414CDDB),[P009118],ཀློང་སྙིང་ཇོ་ལུགས་སྒྲོལ་དཀར་གྱི་སྐོར་ཆོག་བསྒྲིགས།,,,bdr:bdr:W4CZ294450
[I08E1058E](https://github.com/Openpecha-Data/I08E1058E),[P009119],བྱང་ཆུབ་ལམ་གྱི་རིམ་པའི་ཟིན་བྲིས།,,,bdr:bdr:W8LS17836
[IF2A1F71E](https://github.com/Openpecha-Data/IF2A1F71E),[P009120],གསུང་འབུམ། བསོད་ནམས་རྒྱལ་མཚན།,,,bdr:bdr:W00KG02390
[I224422B0](https://github.com/Openpecha-Data/I224422B0),[P009121],སྐྱེས་བུ་གསུམ་གྱི་ལམ་གྱི་རིམ་པ་རྒྱས་པ་འཁྲིད་དུ་སྦྱར་བ་བྱང་ཆུབ་ལམ་གྱི་སྒྲོན་མ།,,,bdr:bdr:W1AC54
[IB08838A8](https://github.com/Openpecha-Data/IB08838A8),[P009122],ལམ་རིམ་མྱུར་ལམ་དང་ལམ་རིམ་བདེ་ལམ་གྱི་ཁྲིད་ཡིག,,,bdr:bdr:W23873
[IC4C8834A](https://github.com/Openpecha-Data/IC4C8834A),[P009123],མན་ངག་བྱེ་བ་རིང་བསྲེལ,,,bdr:bdr:W29481
[IE3339CB2](https://github.com/Openpecha-Data/IE3339CB2),[P009124],རོ་ལངས།,,,bdr:bdr:W29489
[I4F1FBA5F](https://github.com/Openpecha-Data/I4F1FBA5F),[P009125],གསང་འདུས་ཆོས་འབྱུང,,,bdr:bdr:W10314
[I5AE1FEEA](https://github.com/Openpecha-Data/I5AE1FEEA),[P009126],ཐུབ་པ་དགོངས་གསལ་གྱི་རྩ་འགྲེལ་གཅེས་བཏུས།,,,bdr:bdr:W3CN7877
[I04D8DCD2](https://github.com/Openpecha-Data/I04D8DCD2),[P009127],འཇམ་དབྱངས་ཀུན་དགའ་བསྟན་པའི་རྒྱལ་མཚན་གྱི་རྣམ་ཐར,,,bdr:bdr:W00EGS1016983
[ID9D00FF0](https://github.com/Openpecha-Data/ID9D00FF0),[P009128],པདྨ་བཀའ་ཐང,,,bdr:bdr:W22346
[I1D40E558](https://github.com/Openpecha-Data/I1D40E558),[P009129],མདོ་སྨད་གཡོན་རུའི་ལོ་རྒྱུས།,,,bdr:bdr:W1KG20637
[IFA80CDF1](https://github.com/Openpecha-Data/IFA80CDF1),[P009130],སྡེ་དགེ་རྒྱལ་རབས།,,,bdr:bdr:W1KG24019
[I2F4ACBEB](https://github.com/Openpecha-Data/I2F4ACBEB),[P009131],བོད་ཀྱི་བོན་དགོན་ཁག་གི་ལོ་རྒྱུས་དང་ད་ལྟའི་གནས་བབ,,,bdr:bdr:W25095
[I71741B11](https://github.com/Openpecha-Data/I71741B11),[P009132],སྐད་ཡིག་འདེམ་སྦྱོང་བསླབ་ཚན་གྱི་གཙོ་གནད་དང་དཀའ་གནད་ཀུན་བཏུས་ཀྱི་དྲི་བ་དྲིས་ལན།,,,bdr:bdr:W3CN4999
[I43C8425F](https://github.com/Openpecha-Data/I43C8425F),[P009133],དབུ་ཚབས་དྲི་མ་འཇིགས་སྐྱོབ་སྟེང་ཕྱོགས་ནམ་མཁའི་བླ་བྲེ།,,,bdr:bdr:W3CN7654
[IAA09994C](https://github.com/Openpecha-Data/IAA09994C),[P009134],རྟ་རྒྱུགས་དཔྱིད་ཀྱི་ཉི་མ།,,,bdr:bdr:W22298
[I6D7A5DD9](https://github.com/Openpecha-Data/I6D7A5DD9),[P009135],མི་ལུས་ཀྱི་གསང་བ།,,,bdr:bdr:W1KG25554
[I4DFFDACC](https://github.com/Openpecha-Data/I4DFFDACC),[P009136],ཧོང་ཡོན་རྫོང་གི་ལོ་རྒྱུས།,,,bdr:bdr:W1PD90023
[I99F828F9](https://github.com/Openpecha-Data/I99F828F9),[P009137],སྙན་ངག་མེ་ལོང་གི་ཟིན་ཐོ་དྲན་པའི་གསལ་འདེབས,,,bdr:bdr:W20411
[ICC74E741](https://github.com/Openpecha-Data/ICC74E741),[P009138],ཕ་འབྲུག་སྒོམ་ཞིག་པོའི་རྣམ་པར་ཐར་པ་ཐུགས་རྗེའི་ཆུ་རྒྱུན,,,bdr:bdr:W23951
[I338D9B6D](https://github.com/Openpecha-Data/I338D9B6D),[P009139],ཞེ་ཆེན་ཆོས་འབྱུང་། ༼དབུ་ཆེན་བྲིས་མ།༽,,,bdr:bdr:W1KG9453
[IF4E477E2](https://github.com/Openpecha-Data/IF4E477E2),[P009140],དྲི་མེད་ཆོ་ག,,,bdr:bdr:W1CZ1232
[I27E23797](https://github.com/Openpecha-Data/I27E23797),[P009141],ཤེར་ཕྱིན་མངོན་རྟོགས་རྒྱན་གྱི་འགྲེལ་པ་དང་བཅས་པའི་རྣམ་བཤད་སྙིང་པོའི་རྒྱན་གྱི་དགོངས་དོན་གསལ་བར་བྱེད་པའི་མེ་ལོང་།,,,bdr:bdr:W1KG25080
[I6AF45451](https://github.com/Openpecha-Data/I6AF45451),[P009142],ཁྲེང་ཀོན་ཆུས,,,bdr:bdr:W20235
[IA06B7B87](https://github.com/Openpecha-Data/IA06B7B87),[P009143],སེ་ར་ཐེག་ཆེན་གླིང་གི་ལོ་རྒྱུས,,,bdr:bdr:W20473
[I66073611](https://github.com/Openpecha-Data/I66073611),[P009144],མདོ་མཁྱེན་བརྩེ་ཡེ་ཤེས་རྡོ་རྗེའི་གདུང་རྒྱུད་རིམ་བྱོན་གྱི་རྣམ་ཐར་གསལ་བའི་མེ་ལོང་,,,bdr:bdr:W1KG987
[I38687F6A](https://github.com/Openpecha-Data/I38687F6A),[P009145],ལམ་རིམ་མཆན་བཞི་སྦྲགས་མ། ༼བླ་བྲང་བཀྲ་ཤིས་འཁྱིལ་པར་མ།༽,,,bdr:bdr:W29037
[IC1001A10](https://github.com/Openpecha-Data/IC1001A10),[P009146],འཕན་པོ་ན་ལེནྡྲ་པའི་ཆོས་སྤྱོད།,,,bdr:bdr:W1KG22578
[IC2342922](https://github.com/Openpecha-Data/IC2342922),[P009147],དབྱིན་བོད་ཤན་སྦྱར་གྱི་ཕྱི་རྒྱལ་གྱི་གོ་བདེའི་འགོད་གཏམ་གཅེས་བཏུས།,,,bdr:bdr:W1KG24034
